Date,AdjClose,Close,High,Low,Open,Volume
2016-01-04,75.78913879394531,76.70999908447266,77.20999908447266,75.63999938964844,77.13999938964844,4919200.0
2016-01-05,76.12506866455078,77.05000305175781,77.97000122070312,76.66999816894531,77.06999969482422,2656800.0
2016-01-06,75.37419128417969,76.29000091552734,77.33000183105469,75.62999725341797,75.72000122070312,3484400.0
2016-01-07,73.4080810546875,74.30000305175781,75.5999984741211,73.47000122070312,75.12999725341797,6972200.0
2016-01-08,72.35091400146484,73.2300033569336,75.26000213623047,72.9000015258789,74.77999877929688,3673800.0
2016-01-11,72.30152130126953,73.18000030517578,73.83000183105469,71.86000061035156,73.73999786376953,3685100.0
2016-01-12,73.566162109375,74.45999908447266,75.27999877929688,73.05000305175781,73.97000122070312,4108100.0
2016-01-13,71.48148345947266,72.3499984741211,75.70999908447266,71.80000305175781,74.98999786376953,4727500.0
2016-01-14,72.19284057617188,73.06999969482422,73.62000274658203,70.87000274658203,72.41999816894531,4738200.0
2016-01-15,70.00936889648438,70.86000061035156,71.05000305175781,68.18000030517578,69.87000274658203,9572100.0
2016-01-19,69.95008850097656,70.80000305175781,72.19000244140625,69.9000015258789,71.86000061035156,7353700.0
2016-01-20,69.4857406616211,70.33000183105469,70.83000183105469,66.94000244140625,69.12999725341797,8083600.0
2016-01-21,68.67557525634766,69.51000213623047,70.63999938964844,69.13999938964844,70.36000061035156,4635600.0
2016-01-22,70.69108581542969,71.55000305175781,71.63999938964844,70.30000305175781,70.44999694824219,3751800.0
2016-01-25,69.08065795898438,69.91999816894531,71.4000015258789,69.80000305175781,71.2300033569336,2765100.0
2016-01-26,69.03125762939453,69.87000274658203,70.0999984741211,69.22000122070312,69.95999908447266,2931200.0
2016-01-27,66.62053680419922,67.43000030517578,69.8499984741211,67.02999877929688,69.2699966430664,5487300.0
2016-01-28,64.90143585205078,65.69000244140625,67.5,65.2699966430664,66.87999725341797,8734000.0
2016-01-29,67.24298095703125,68.05999755859375,68.0999984741211,66.12000274658203,66.48999786376953,5612300.0
2016-02-01,67.6184310913086,68.44000244140625,69.08999633789062,67.06999969482422,67.58999633789062,4396400.0
2016-02-02,63.74547576904297,64.5199966430664,67.75,64.16000366210938,67.6500015258789,7636900.0
2016-02-03,64.55562591552734,65.33999633789062,66.5,63.2400016784668,65.41999816894531,7994500.0
2016-02-04,66.393310546875,67.19999694824219,67.37000274658203,64.83000183105469,65.68000030517578,7220400.0
2016-02-05,57.8076171875,58.5099983215332,63.27000045776367,57.75,63.11000061035156,19063800.0
2016-02-08,53.40116500854492,54.04999923706055,56.9900016784668,52.59999847412109,56.869998931884766,18025400.0
2016-02-09,56.64179229736328,57.33000183105469,58.58000183105469,52.790000915527344,53.61000061035156,16477700.0
2016-02-10,58.05461502075195,58.7599983215332,61.59000015258789,58.380001068115234,58.5,9859700.0
2016-02-11,58.52885437011719,59.2400016784668,59.84999847412109,56.58000183105469,57.18999862670898,7779000.0
2016-02-12,58.96358108520508,59.68000030517578,60.52999877929688,59.09999847412109,60.0099983215332,5081600.0
2016-02-16,59.00310516357422,59.720001220703125,60.97999954223633,58.459999084472656,60.68000030517578,5726200.0
2016-02-17,62.727840423583984,63.4900016784668,64.41999816894531,59.88999938964844,60.380001068115234,9836700.0
2016-02-18,60.95933151245117,61.70000076293945,64.18000030517578,61.58000183105469,63.47999954223633,6724000.0
2016-02-19,61.39404678344727,62.13999938964844,62.36000061035156,60.65999984741211,61.75,4905600.0
2016-02-22,63.21195602416992,63.97999954223633,64.33999633789062,62.13999938964844,62.13999938964844,7453300.0
2016-02-23,62.14492416381836,62.900001525878906,63.77999877929688,62.43999862670898,63.720001220703125,5280400.0
2016-02-24,61.76948547363281,62.52000045776367,62.97999954223633,60.33000183105469,62.0,11909400.0
2016-02-25,68.5866470336914,69.41999816894531,70.83999633789062,67.13999938964844,70.5,18246100.0
2016-02-26,68.883056640625,69.72000122070312,70.01000213623047,68.27999877929688,69.68000030517578,8364200.0
2016-02-29,66.93671417236328,67.75,69.16000366210938,67.6500015258789,69.12999725341797,7688100.0
2016-03-01,69.17945098876953,70.0199966430664,70.05999755859375,67.5,68.12000274658203,5146600.0
2016-03-02,69.58453369140625,70.43000030517578,70.55000305175781,69.5199966430664,69.68000030517578,4927600.0
2016-03-03,69.95008850097656,70.80000305175781,70.94000244140625,69.5199966430664,70.05000305175781,3241800.0
2016-03-04,70.20697021484375,71.05999755859375,72.18000030517578,70.62999725341797,71.18000030517578,4353000.0
2016-03-07,69.64379119873047,70.48999786376953,70.86000061035156,69.0,70.5,4624900.0
2016-03-08,68.98185729980469,69.81999969482422,70.9000015258789,69.16999816894531,69.79000091552734,4083700.0
2016-03-09,70.18721008300781,71.04000091552734,71.12000274658203,69.91999816894531,70.08999633789062,4255600.0
2016-03-10,69.8512954711914,70.69999694824219,72.31999969482422,69.79000091552734,71.44000244140625,4977700.0
2016-03-11,70.7701187133789,71.62999725341797,71.9000015258789,70.87000274658203,71.16000366210938,3426800.0
2016-03-14,71.3530502319336,72.22000122070312,72.48999786376953,71.16999816894531,71.30999755859375,3864100.0
2016-03-15,70.83927154541016,71.69999694824219,72.3499984741211,71.08999633789062,71.77999877929688,3205300.0
2016-03-16,71.85692596435547,72.7300033569336,72.91999816894531,71.11000061035156,71.2699966430664,2985800.0
2016-03-17,71.84703826904297,72.72000122070312,73.18000030517578,71.5999984741211,72.52999877929688,3379700.0
2016-03-18,71.77787017822266,72.6500015258789,73.54000091552734,72.19000244140625,73.0999984741211,5995900.0
2016-03-21,71.38268280029297,72.25,72.66999816894531,71.69000244140625,72.5,2852100.0
2016-03-22,71.97547149658203,72.8499984741211,73.27999877929688,71.69999694824219,72.16000366210938,3348100.0
2016-03-23,70.91834259033203,71.77999877929688,72.58000183105469,71.48999786376953,71.69000244140625,2945900.0
2016-03-24,71.57039642333984,72.44000244140625,72.44999694824219,71.05999755859375,71.54000091552734,2698800.0
2016-03-28,71.0862808227539,71.94999694824219,72.68000030517578,71.41000366210938,72.38999938964844,2688100.0
2016-03-29,71.43208312988281,72.30000305175781,72.69000244140625,70.70999908447266,71.54000091552734,4606100.0
2016-03-30,73.4080810546875,74.30000305175781,74.66000366210938,72.95999908447266,73.0,5181100.0
2016-03-31,72.94371795654297,73.83000183105469,74.38999938964844,73.37999725341797,74.05999755859375,4226900.0
2016-04-01,74.8208999633789,75.7300033569336,75.94999694824219,73.11000061035156,73.37999725341797,4550600.0
2016-04-04,74.78137969970703,75.69000244140625,76.44000244140625,75.41000366210938,75.8499984741211,2978100.0
2016-04-05,73.68470001220703,74.58000183105469,75.51000213623047,74.36000061035156,74.87999725341797,2365400.0
2016-04-06,74.67271423339844,75.58000183105469,75.68000030517578,74.47000122070312,74.76000213623047,2033300.0
2016-04-07,74.41581726074219,75.31999969482422,75.45999908447266,74.68000030517578,74.91000366210938,3843700.0
2016-04-08,73.95146179199219,74.8499984741211,75.94000244140625,74.30000305175781,75.72000122070312,2375700.0
2016-04-11,73.26976013183594,74.16000366210938,75.5,74.12999725341797,75.47000122070312,2151800.0
2016-04-12,73.37842559814453,74.2699966430664,74.54000091552734,73.44000244140625,74.52999877929688,2259700.0
2016-04-13,75.03825378417969,75.94999694824219,76.19000244140625,74.44999694824219,74.7699966430664,3099900.0
2016-04-14,75.23587036132812,76.1500015258789,76.58999633789062,75.66000366210938,76.0,2696200.0
2016-04-15,75.39395141601562,76.30999755859375,76.54000091552734,75.87999725341797,76.25,2132900.0
2016-04-18,76.34241485595703,77.2699966430664,77.29000091552734,75.86000061035156,76.23999786376953,1916100.0
2016-04-19,75.275390625,76.19000244140625,77.58999633789062,75.52999877929688,77.58999633789062,2365200.0
2016-04-20,75.2259750366211,76.13999938964844,76.63999938964844,75.79000091552734,76.19999694824219,2001600.0
2016-04-21,76.22386169433594,77.1500015258789,77.81999969482422,76.5,76.66000366210938,3542500.0
2016-04-22,75.56192016601562,76.4800033569336,76.87000274658203,75.3499984741211,76.2300033569336,3184500.0
2016-04-25,75.59154510498047,76.51000213623047,76.83000183105469,75.87999725341797,76.18000030517578,2456200.0
2016-04-26,75.29515075683594,76.20999908447266,76.80000305175781,75.80000305175781,76.80000305175781,1953700.0
2016-04-27,74.78137969970703,75.69000244140625,76.19999694824219,74.80000305175781,75.66999816894531,3359300.0
2016-04-28,74.47511291503906,75.37999725341797,76.63999938964844,74.95999908447266,75.37999725341797,3824800.0
2016-04-29,74.89006805419922,75.80000305175781,76.05999755859375,74.4800033569336,75.01000213623047,3228000.0
2016-05-02,76.3226547241211,77.25,77.43000030517578,75.70999908447266,76.30000305175781,3287400.0
2016-05-03,74.00086975097656,74.9000015258789,76.68000030517578,74.37999725341797,76.4000015258789,3273100.0
2016-05-04,73.10179138183594,73.98999786376953,74.62999725341797,73.54000091552734,74.30999755859375,2839900.0
2016-05-05,72.92395782470703,73.80999755859375,74.58999633789062,73.63999938964844,74.11000061035156,2088600.0
2016-05-06,73.35868072509766,74.25,74.31999969482422,73.16999816894531,73.5,3080100.0
2016-05-09,73.72423553466797,74.62000274658203,75.31999969482422,74.19999694824219,74.25,2136600.0
2016-05-10,75.00862121582031,75.91999816894531,75.9800033569336,74.94999694824219,75.12999725341797,2706300.0
2016-05-11,74.88019561767578,75.79000091552734,76.91999816894531,75.77999877929688,75.98999786376953,2517500.0
2016-05-12,74.9789810180664,75.88999938964844,76.79000091552734,75.19000244140625,76.44999694824219,2730400.0
2016-05-13,75.4532241821289,76.37000274658203,77.33999633789062,75.94999694824219,76.0,3583200.0
2016-05-16,76.3819351196289,77.30999755859375,77.69000244140625,76.0,76.66999816894531,4141800.0
2016-05-17,75.84841918945312,76.7699966430664,77.55000305175781,76.56999969482422,77.45999908447266,4587700.0
2016-05-18,76.93521881103516,77.87000274658203,78.48999786376953,76.63999938964844,76.7699966430664,8010200.0
2016-05-19,80.1165542602539,81.08999633789062,82.4800033569336,80.1500015258789,82.26000213623047,13765000.0
2016-05-20,80.04740905761719,81.0199966430664,81.81999969482422,80.72000122070312,81.5999984741211,5097900.0
2016-05-23,80.7488784790039,81.7300033569336,82.0999984741211,80.70999908447266,80.79000091552734,4875800.0
2016-05-24,81.75662994384766,82.75,83.41000366210938,81.83000183105469,81.97000122070312,5805600.0
2016-05-25,82.56678771972656,83.56999969482422,83.94999694824219,82.33999633789062,83.0,4932700.0
2016-05-26,82.34944152832031,83.3499984741211,84.4800033569336,83.25,83.81999969482422,4757200.0
2016-05-27,82.7643814086914,83.7699966430664,83.80000305175781,83.01000213623047,83.12000274658203,3139700.0
2016-05-31,82.70510864257812,83.70999908447266,84.05999755859375,83.16000366210938,83.55999755859375,4484500.0
2016-06-01,82.44823455810547,83.44999694824219,83.8499984741211,81.91000366210938,82.06999969482422,4172400.0
2016-06-02,82.24075317382812,83.23999786376953,83.37000274658203,82.44999694824219,83.20999908447266,3684300.0
2016-06-03,81.55904388427734,82.55000305175781,83.01000213623047,82.12000274658203,83.0,2826900.0
2016-06-06,81.83568572998047,82.83000183105469,83.4000015258789,82.5,82.86000061035156,2585500.0
2016-06-07,82.1419448852539,83.13999938964844,83.33999633789062,82.76000213623047,82.9800033569336,2605400.0
2016-06-08,82.34944152832031,83.3499984741211,83.55999755859375,82.94000244140625,83.12999725341797,2344600.0
2016-06-09,81.73687744140625,82.7300033569336,83.29000091552734,82.6500015258789,82.80999755859375,1852100.0
2016-06-10,80.8476791381836,81.83000183105469,82.58999633789062,81.55000305175781,82.0,2322100.0
2016-06-13,80.51177215576172,81.48999786376953,82.98999786376953,80.80000305175781,81.25,4618100.0
2016-06-14,80.1165542602539,81.08999633789062,81.72000122070312,80.7699966430664,81.12000274658203,3540300.0
2016-06-15,81.00575256347656,81.98999786376953,82.61000061035156,81.75,81.83000183105469,3574400.0
2016-06-16,80.65995788574219,81.63999938964844,81.83999633789062,80.20999908447266,81.19000244140625,3045000.0
2016-06-17,79.53363800048828,80.5,81.52999877929688,80.16999816894531,81.52999877929688,5691300.0
2016-06-20,80.24501037597656,81.22000122070312,82.29000091552734,81.12999725341797,81.4800033569336,3448300.0
