Date,"('QQQ', 'AdjClose')","('QQQ', 'AdjClose').1","('QQQ', 'AdjClose').2","('QQQ', 'Close')","('QQQ', 'Close').1","('QQQ', 'Close').2","('QQQ', 'High')","('QQQ', 'High').1","('QQQ', 'High').2","('QQQ', 'Low')","('QQQ', 'Low').1","('QQQ', 'Low').2","('QQQ', 'Open')","('QQQ', 'Open').1","('QQQ', 'Open').2","('QQQ', 'Volume')","('QQQ', 'Volume').1","('QQQ', 'Volume').2",AdjClose,Close,High,Low,Open,Volume
2016-02-04,,,,,,,,,,,,,,,,,,,94.5443115234375,101.6500015258789,102.45999908447266,100.44000244140624,101.38999938964844,49321600.0
2016-02-05,,,,,,,,,,,,,,,,,,,91.26102447509766,98.12000274658205,101.33000183105467,97.72000122070312,101.29000091552734,70749900.0
2016-02-08,,,,,,,,,,,,,,,,,,,89.86591339111328,96.62000274658205,97.0500030517578,94.83999633789062,96.29000091552734,91673100.0
2016-02-09,,,,,,,,,,,,,,,,,,,89.5868911743164,96.31999969482422,97.77999877929688,95.18000030517578,95.33000183105467,73778400.0
2016-02-10,,,,,,,,,,,,,,,,,,,89.93101501464844,96.69000244140624,98.69000244140624,96.62000274658205,97.43000030517578,59421700.0
2016-02-11,,,,,,,,,,,,,,,,,,,89.80081176757812,96.5500030517578,97.31999969482422,95.19000244140624,95.45999908447266,76839200.0
2016-02-12,,,,,,,,,,,,,,,,,,,91.16805267333984,98.0199966430664,98.12000274658205,96.7300033569336,97.63999938964844,49186500.0
2016-02-16,,,,,,,,,,,,,,,,,,,93.22356414794922,100.2300033569336,100.2300033569336,98.8499984741211,99.47000122070312,40565900.0
2016-02-17,,,,,,,,,,,,,,,,,,,95.33486938476562,102.5,102.63999938964844,100.6999969482422,100.95999908447266,41766500.0
2016-02-18,,,,,,,,,,,,,,,,,,,94.24664306640624,101.33000183105467,102.83999633789062,101.1999969482422,102.81999969482422,38991500.0
2016-02-19,,,,,,,,,,,,,,,,,,,94.5256805419922,101.62999725341795,101.94000244140624,100.62000274658205,100.83999633789062,28257900.0
2016-02-22,,,,,,,,,,,,,,,,,,,96.0603485107422,103.27999877929688,103.37999725341795,102.4800033569336,102.58000183105467,23979100.0
2016-02-23,,,,,,,,,,,,,,,,,,,94.47917938232422,101.58000183105467,102.95999908447266,101.51000213623048,102.68000030517578,29869700.0
2016-02-24,,,,,,,,,,,,,,,,,,,95.38137817382812,102.5500030517578,102.68000030517578,99.7699966430664,100.38999938964844,40739100.0
2016-02-25,,,,,,,,,,,,,,,,,,,96.32078552246094,103.55999755859376,103.55999755859376,101.83999633789062,102.76000213623048,29389300.0
2016-02-26,,,,,,,,,,,,,,,,,,,96.19985961914062,103.43000030517578,104.37000274658205,103.18000030517578,104.3499984741211,30925000.0
2016-02-29,,,,,,,,,,,,,,,,,,,95.33486938476562,102.5,104.0999984741211,102.5,103.33000183105467,27553900.0
2016-03-01,,,,,,,,,,,,,,,,,,,98.3948974609375,105.79000091552734,105.79000091552734,103.16000366210938,103.4800033569336,37699800.0
2016-03-02,,,,,,,,,,,,,,,,,,,98.4320831298828,105.83000183105467,105.8499984741211,105.01000213623048,105.66000366210938,29209800.0
2016-03-03,,,,,,,,,,,,,,,,,,,98.2460479736328,105.62999725341795,105.75,104.87000274658205,105.72000122070312,25474600.0
2016-03-04,,,,,,,,,,,,,,,,,,,98.28327941894533,105.66999816894533,106.3499984741211,104.97000122070312,105.75,31655400.0
2016-03-07,,,,,,,,,,,,,,,,,,,97.6787109375,105.0199966430664,105.73999786376952,104.2699966430664,105.12999725341795,25861200.0
2016-03-08,,,,,,,,,,,,,,,,,,,96.8695297241211,104.1500015258789,105.20999908447266,103.97000122070312,104.3000030517578,28898500.0
2016-03-09,,,,,,,,,,,,,,,,,,,97.49271392822266,104.81999969482422,104.83999633789062,103.95999908447266,104.54000091552734,31047400.0
2016-03-10,,,,,,,,,,,,,,,,,,,97.34386444091795,104.66000366210938,105.86000061035156,103.30999755859376,105.26000213623048,44236100.0
2016-03-11,,,,,,,,,,,,,,,,,,,99.0459442138672,106.48999786376952,106.48999786376952,105.45999908447266,105.79000091552734,31454000.0
2016-03-14,,,,,,,,,,,,,,,,,,,99.21337127685548,106.66999816894533,106.91999816894533,106.05999755859376,106.08999633789062,25374900.0
2016-03-15,,,,,,,,,,,,,,,,,,,99.1761703491211,106.62999725341795,106.75,105.9499969482422,106.29000091552734,26524600.0
2016-03-16,,,,,,,,,,,,,,,,,,,100.05977630615234,107.58000183105467,107.86000061035156,106.33999633789062,106.37000274658205,31693100.0
2016-03-17,,,,,,,,,,,,,,,,,,,100.00395965576172,107.5199966430664,107.7699966430664,106.87000274658205,107.2699966430664,29623700.0
2016-03-18,,,,,,,,,,,,,,,,,,,100.16068267822266,107.37000274658205,107.63999938964844,106.8000030517578,107.45999908447266,37682300.0
2016-03-21,,,,,,,,,,,,,,,,,,,100.55249786376952,107.79000091552734,107.88999938964844,107.12000274658205,107.18000030517578,17288600.0
2016-03-22,,,,,,,,,,,,,,,,,,,100.86034393310548,108.12000274658205,108.37000274658205,107.16000366210938,107.18000030517578,18840300.0
2016-03-23,,,,,,,,,,,,,,,,,,,100.03009033203124,107.2300033569336,107.98999786376952,106.98999786376952,107.91000366210938,20912900.0
2016-03-24,,,,,,,,,,,,,,,,,,,100.05809020996094,107.26000213623048,107.29000091552734,106.52999877929688,106.70999908447266,19017300.0
2016-03-28,,,,,,,,,,,,,,,,,,,99.91813659667967,107.11000061035156,107.58000183105467,106.91999816894533,107.55999755859376,13892300.0
2016-03-29,,,,,,,,,,,,,,,,,,,101.52263641357422,108.83000183105467,108.9000015258789,106.7300033569336,106.91000366210938,29963900.0
2016-03-30,,,,,,,,,,,,,,,,,,,102.01707458496094,109.36000061035156,110.04000091552734,109.12999725341795,109.4800033569336,23807200.0
2016-03-31,,,,,,,,,,,,,,,,,,,101.86781311035156,109.1999969482422,109.69000244140624,109.02999877929688,109.27999877929688,21447200.0
2016-04-01,,,,,,,,,,,,,,,,,,,102.94989013671876,110.36000061035156,110.4000015258789,108.38999938964844,108.54000091552734,26389000.0
2016-04-04,,,,,,,,,,,,,,,,,,,102.55811309814452,109.94000244140624,110.44000244140624,109.68000030517578,110.36000061035156,17163000.0
2016-04-05,,,,,,,,,,,,,,,,,,,101.56927490234376,108.87999725341795,109.5,108.73999786376952,109.08999633789062,20107900.0
2016-04-06,,,,,,,,,,,,,,,,,,,103.2391128540039,110.66999816894533,110.70999908447266,108.98999786376952,108.98999786376952,25056000.0
2016-04-07,,,,,,,,,,,,,,,,,,,101.7558364868164,109.08000183105467,110.2300033569336,108.61000061035156,110.02999877929688,28567200.0
2016-04-08,,,,,,,,,,,,,,,,,,,101.68123626708984,109.0,110.0199966430664,108.62000274658205,109.76000213623048,22898000.0
2016-04-11,,,,,,,,,,,,,,,,,,,101.30809020996094,108.5999984741211,110.0199966430664,108.58999633789062,109.47000122070312,25772100.0
2016-04-12,,,,,,,,,,,,,,,,,,,102.156982421875,109.51000213623048,109.72000122070312,108.0199966430664,108.68000030517578,28564100.0
2016-04-13,,,,,,,,,,,,,,,,,,,103.4629898071289,110.91000366210938,111.08000183105467,110.20999908447266,110.3499984741211,25356700.0
2016-04-14,,,,,,,,,,,,,,,,,,,103.4723129272461,110.91999816894533,111.33000183105467,110.0,110.93000030517578,17199700.0
2016-04-15,,,,,,,,,,,,,,,,,,,103.21112823486328,110.63999938964844,111.05999755859376,110.36000061035156,110.83000183105467,21353300.0
2016-04-18,,,,,,,,,,,,,,,,,,,103.76151275634766,111.2300033569336,111.2699966430664,110.25,110.31999969482422,17126100.0
2016-04-19,,,,,,,,,,,,,,,,,,,103.12715911865234,110.5500030517578,111.44000244140624,109.87999725341795,111.44000244140624,42481400.0
2016-04-20,,,,,,,,,,,,,,,,,,,103.21112823486328,110.63999938964844,111.1500015258789,110.16999816894533,110.5500030517578,18078300.0
2016-04-21,,,,,,,,,,,,,,,,,,,103.2204360961914,110.6500015258789,111.0500030517578,110.1500015258789,110.58000183105467,20216000.0
2016-04-22,,,,,,,,,,,,,,,,,,,101.6625747680664,108.9800033569336,109.72000122070312,108.12000274658205,109.20999908447266,39074000.0
2016-04-25,,,,,,,,,,,,,,,,,,,101.6625747680664,108.9800033569336,108.98999786376952,108.4499969482422,108.6500015258789,14351900.0
2016-04-26,,,,,,,,,,,,,,,,,,,101.16815948486328,108.4499969482422,109.38999938964844,108.12000274658205,109.20999908447266,19118300.0
2016-04-27,,,,,,,,,,,,,,,,,,,100.35655212402344,107.58000183105467,107.83000183105467,106.69000244140624,107.33999633789062,33059800.0
2016-04-28,,,,,,,,,,,,,,,,,,,99.14387512207033,106.27999877929688,108.33000183105467,106.06999969482422,107.6999969482422,29818200.0
2016-04-29,,,,,,,,,,,,,,,,,,,98.6214599609375,105.72000122070312,106.5,104.87999725341795,106.27999877929688,67502800.0
2016-05-02,,,,,,,,,,,,,,,,,,,99.5543441772461,106.72000122070312,106.87000274658205,105.5500030517578,105.98999786376952,24813800.0
2016-05-03,,,,,,,,,,,,,,,,,,,98.63079833984376,105.7300033569336,106.44000244140624,105.4499969482422,105.95999908447266,38569400.0
2016-05-04,,,,,,,,,,,,,,,,,,,97.9964599609375,105.0500030517578,105.4800033569336,104.79000091552734,105.08999633789062,27474500.0
2016-05-05,,,,,,,,,,,,,,,,,,,97.96847534179688,105.0199966430664,105.66000366210938,104.80999755859376,105.43000030517578,20788100.0
2016-05-06,,,,,,,,,,,,,,,,,,,98.4908676147461,105.58000183105467,105.5999984741211,104.4000015258789,104.5,30758500.0
2016-05-09,,,,,,,,,,,,,,,,,,,98.77073669433594,105.87999725341795,106.37000274658205,105.54000091552734,105.58999633789062,19289600.0
2016-05-10,,,,,,,,,,,,,,,,,,,100.12336730957033,107.33000183105467,107.37999725341795,106.06999969482422,106.26000213623048,21178900.0
2016-05-11,,,,,,,,,,,,,,,,,,,99.21849060058594,106.36000061035156,107.48999786376952,106.33000183105467,107.16999816894533,20966300.0
2016-05-12,,,,,,,,,,,,,,,,,,,98.78004455566406,105.88999938964844,106.73999786376952,105.13999938964844,106.61000061035156,29196300.0
2016-05-13,,,,,,,,,,,,,,,,,,,98.41624450683594,105.5,106.4499969482422,105.29000091552734,105.8000030517578,21059300.0
2016-05-16,,,,,,,,,,,,,,,,,,,99.64762115478516,106.81999969482422,107.20999908447266,105.55999755859376,105.66000366210938,18311900.0
2016-05-17,,,,,,,,,,,,,,,,,,,98.3975830078125,105.4800033569336,107.04000091552734,105.1999969482422,106.7300033569336,29932700.0
2016-05-18,,,,,,,,,,,,,,,,,,,98.75205993652344,105.86000061035156,106.43000030517578,105.04000091552734,105.23999786376952,27524400.0
2016-05-19,,,,,,,,,,,,,,,,,,,98.23899841308594,105.30999755859376,105.70999908447266,104.54000091552734,105.4499969482422,27334600.0
2016-05-20,,,,,,,,,,,,,,,,,,,99.32107543945312,106.47000122070312,106.9000015258789,105.66999816894533,105.7300033569336,29549600.0
2016-05-23,,,,,,,,,,,,,,,,,,,99.1905288696289,106.33000183105467,106.97000122070312,106.2300033569336,106.58999633789062,15729800.0
2016-05-24,,,,,,,,,,,,,,,,,,,101.17748260498048,108.45999908447266,108.58999633789062,106.88999938964844,106.91999816894533,29931300.0
2016-05-25,,,,,,,,,,,,,,,,,,,101.90509033203124,109.23999786376952,109.56999969482422,108.68000030517578,108.87000274658205,37951700.0
2016-05-26,,,,,,,,,,,,,,,,,,,102.20362854003906,109.55999755859376,109.6999969482422,109.08999633789062,109.3499984741211,21885900.0
2016-05-27,,,,,,,,,,,,,,,,,,,102.73535919189452,110.12999725341795,110.13999938964844,109.61000061035156,109.62999725341795,19870000.0
2016-05-31,,,,,,,,,,,,,,,,,,,102.9312515258789,110.33999633789062,110.51000213623048,109.77999877929688,110.27999877929688,24366100.0
2016-06-01,,,,,,,,,,,,,,,,,,,102.94060516357422,110.3499984741211,110.5999984741211,109.91000366210938,110.0,19571500.0
2016-06-02,,,,,,,,,,,,,,,,,,,103.15512084960938,110.58000183105467,110.58999633789062,109.52999877929688,110.12999725341795,15696600.0
2016-06-03,,,,,,,,,,,,,,,,,,,102.67005920410156,110.05999755859376,110.41999816894533,109.33999633789062,110.37000274658205,20269900.0
2016-06-06,,,,,,,,,,,,,,,,,,,103.04319763183594,110.45999908447266,110.75,110.06999969482422,110.26000213623048,12502400.0
2016-06-07,,,,,,,,,,,,,,,,,,,102.78199768066406,110.18000030517578,110.62999725341795,110.12999725341795,110.5199966430664,12184300.0
2016-06-08,,,,,,,,,,,,,,,,,,,102.9592742919922,110.37000274658205,110.5999984741211,109.95999908447266,110.37000274658205,14568700.0
2016-06-09,,,,,,,,,,,,,,,,,,,102.79133605957033,110.19000244140624,110.30999755859376,109.70999908447266,109.91999816894533,17571600.0
2016-06-10,,,,,,,,,,,,,,,,,,,101.625244140625,108.94000244140624,109.4000015258789,108.55999755859376,109.19000244140624,32965000.0
2016-06-13,,,,,,,,,,,,,,,,,,,100.77637481689452,108.02999877929688,108.93000030517578,107.88999938964844,108.31999969482422,25154700.0
2016-06-14,,,,,,,,,,,,,,,,,,,100.77637481689452,108.02999877929688,108.41999816894533,107.23999786376952,107.73999786376952,24588500.0
2016-06-15,,,,,,,,,,,,,,,,,,,100.48719024658205,107.72000122070312,108.44000244140624,107.54000091552734,108.29000091552734,24605700.0
2016-06-16,,,,,,,,,,,,,,,,,,,100.78569793701172,108.04000091552734,108.13999938964844,106.5,107.19000244140624,32079900.0
2016-06-17,,,,,,,,,,,,,,,,,,,99.6043472290039,106.48999786376952,107.68000030517578,106.23999786376952,107.52999877929688,29208800.0
2016-06-20,,,,,,,,,,,,,,,,,,,100.23104095458984,107.16000366210938,108.23999786376952,107.08000183105467,107.7300033569336,20562800.0
2016-06-21,,,,,,,,,,,,,,,,,,,100.5490493774414,107.5,107.72000122070312,107.0999984741211,107.3000030517578,22804100.0
2016-06-22,,,,,,,,,,,,,,,,,,,100.30585479736328,107.23999786376952,108.19000244140624,107.1500015258789,107.55999755859376,22724200.0
2016-06-23,,,,,,,,,,,,,,,,,,,101.73693084716795,108.7699966430664,108.79000091552734,107.62000274658205,108.06999969482422,18714200.0
2016-06-24,,,,,,,,,,,,,,,,,,,97.54661560058594,104.29000091552734,106.5,104.05999755859376,104.9000015258789,68012700.0
2016-06-27,,,,,,,,,,,,,,,,,,,95.6104507446289,102.22000122070312,103.5999984741211,101.75,103.5999984741211,48222600.0
2016-06-28,,,,,,,,,,,,,,,,,,,97.70561981201172,104.45999908447266,104.51000213623048,103.3000030517578,103.3499984741211,28260600.0
2016-06-29,,,,,,,,,,,,,,,,,,,99.4359893798828,106.30999755859376,106.52999877929688,105.2300033569336,105.27999877929688,31356700.0
2016-06-30,,,,,,,,,,,,,,,,,,,100.58647918701172,107.54000091552734,107.61000061035156,106.12999725341795,106.48999786376952,36300800.0
2016-07-01,,,,,,,,,,,,,,,,,,,101.09153747558594,108.08000183105467,108.4800033569336,107.4499969482422,107.48999786376952,19902800.0
2016-07-05,,,,,,,,,,,,,,,,,,,100.47421264648438,107.41999816894533,107.66000366210938,106.83999633789062,107.51000213623048,21167900.0
2016-07-06,,,,,,,,,,,,,,,,,,,101.29733276367188,108.3000030517578,108.3499984741211,106.56999969482422,106.91000366210938,24579300.0
2016-07-07,,,,,,,,,,,,,,,,,,,101.59661865234376,108.62000274658205,108.86000061035156,108.11000061035156,108.4000015258789,19161700.0
2016-07-08,,,,,,,,,,,,,,,,,,,103.16800689697266,110.3000030517578,110.36000061035156,109.0199966430664,109.1999969482422,29457900.0
2016-07-11,,,,,,,,,,,,,,,,,,,103.75724792480467,110.93000030517578,111.33999633789062,110.66000366210938,110.66999816894533,20218500.0
2016-07-12,,,,,,,,,,,,,,,,,,,104.28105926513672,111.48999786376952,111.79000091552734,111.33999633789062,111.61000061035156,21906100.0
2016-07-13,,,,,,,,,,,,,,,,,,,104.0285186767578,111.22000122070312,111.81999969482422,111.20999908447266,111.75,21107800.0
2016-07-14,,,,,,,,,,,,,,,,,,,104.73937225341795,111.9800033569336,112.19000244140624,111.6999969482422,111.95999908447266,20871000.0
2016-07-15,,,,,,,,,,,,,,,,,,,104.57101440429688,111.8000030517578,112.3000030517578,111.5500030517578,112.23999786376952,17999300.0
2016-07-18,,,,,,,,,,,,,,,,,,,105.2631378173828,112.54000091552734,112.73999786376952,111.8499984741211,111.87000274658205,20713900.0
2016-07-19,,,,,,,,,,,,,,,,,,,104.87967681884766,112.12999725341795,112.4800033569336,111.93000030517578,112.1500015258789,18936700.0
2016-07-20,,,,,,,,,,,,,,,,,,,106.10497283935548,113.44000244140624,113.6500015258789,112.5999984741211,112.73999786376952,24997900.0
2016-07-21,,,,,,,,,,,,,,,,,,,105.86176300048828,113.18000030517578,113.73999786376952,112.87000274658205,113.5199966430664,18885400.0
2016-07-22,,,,,,,,,,,,,,,,,,,106.3013916015625,113.6500015258789,113.77999877929688,112.91000366210938,113.26000213623048,20003400.0
2016-07-25,,,,,,,,,,,,,,,,,,,106.3107452392578,113.66000366210938,113.69000244140624,113.27999877929688,113.55999755859376,12968100.0
2016-07-26,,,,,,,,,,,,,,,,,,,106.43233489990234,113.79000091552734,114.1999969482422,113.22000122070312,113.62000274658205,21223800.0
2016-07-27,,,,,,,,,,,,,,,,,,,107.1712417602539,114.58000183105467,114.87999725341795,114.0999984741211,114.75,27646100.0
2016-07-28,,,,,,,,,,,,,,,,,,,107.54539489746094,114.9800033569336,115.11000061035156,114.4000015258789,114.76000213623048,16939700.0
2016-07-29,,,,,,,,,,,,,,,,,,,107.77922821044922,115.2300033569336,115.54000091552734,114.87000274658205,115.23999786376952,22385300.0
2016-08-01,,,,,,,,,,,,,,,,,,,108.34978485107422,115.83999633789062,116.12999725341795,115.16999816894533,115.30999755859376,13990100.0
2016-08-02,,,,,,,,,,,,,,,,,,,107.52669525146484,114.95999908447266,115.7699966430664,114.22000122070312,115.66999816894533,21278400.0
2016-08-03,,,,,,,,,,,,,,,,,,,107.8821258544922,115.33999633789062,115.3499984741211,114.8000030517578,114.87000274658205,15011300.0
2016-08-04,,,,,,,,,,,,,,,,,,,108.19075775146484,115.66999816894533,115.77999877929688,115.02999877929688,115.3000030517578,12835300.0
2016-08-05,,,,,,,,,,,,,,,,,,,109.2289810180664,116.77999877929688,117.04000091552734,116.12999725341795,116.26000213623048,23196600.0
2016-08-08,,,,,,,,,,,,,,,,,,,109.10740661621094,116.6500015258789,116.87000274658205,116.27999877929688,116.83999633789062,12358200.0
2016-08-09,,,,,,,,,,,,,,,,,,,109.35993194580078,116.91999816894533,117.29000091552734,116.66999816894533,116.73999786376952,13276500.0
2016-08-10,,,,,,,,,,,,,,,,,,,109.07933807373048,116.62000274658205,117.0199966430664,116.30999755859376,116.98999786376952,14688400.0
2016-08-11,,,,,,,,,,,,,,,,,,,109.54703521728516,117.12000274658205,117.37000274658205,116.77999877929688,117.0199966430664,12969800.0
2016-08-12,,,,,,,,,,,,,,,,,,,109.62184143066406,117.1999969482422,117.20999908447266,116.79000091552734,116.91999816894533,19379000.0
2016-08-15,,,,,,,,,,,,,,,,,,,110.08951568603516,117.6999969482422,117.97000122070312,117.30999755859376,117.3499984741211,11777800.0
2016-08-16,,,,,,,,,,,,,,,,,,,109.48155212402344,117.0500030517578,117.48999786376952,117.02999877929688,117.4800033569336,14161400.0
2016-08-17,,,,,,,,,,,,,,,,,,,109.6779556274414,117.26000213623048,117.3000030517578,116.43000030517578,117.08000183105467,15980300.0
2016-08-18,,,,,,,,,,,,,,,,,,,109.70603942871094,117.29000091552734,117.45999908447266,116.9499969482422,117.1500015258789,10036300.0
2016-08-19,,,,,,,,,,,,,,,,,,,109.6779556274414,117.26000213623048,117.5199966430664,116.76000213623048,117.08000183105467,18743000.0
2016-08-22,,,,,,,,,,,,,,,,,,,109.76212310791016,117.3499984741211,117.5500030517578,116.87000274658205,117.08999633789062,14500600.0
2016-08-23,,,,,,,,,,,,,,,,,,,109.95858001708984,117.55999755859376,118.01000213623048,117.51000213623048,117.80999755859376,11997900.0
2016-08-24,,,,,,,,,,,,,,,,,,,109.24771881103516,116.8000030517578,117.63999938964844,116.41000366210938,117.4800033569336,17728700.0
2016-08-25,,,,,,,,,,,,,,,,,,,109.07000732421876,116.61000061035156,116.97000122070312,116.36000061035156,116.5,24266300.0
2016-08-26,,,,,,,,,,,,,,,,,,,109.2289810180664,116.77999877929688,117.54000091552734,116.08000183105467,116.6500015258789,23896000.0
2016-08-29,,,,,,,,,,,,,,,,,,,109.37865447998048,116.94000244140624,117.25,116.79000091552734,116.80999755859376,11184900.0
2016-08-30,,,,,,,,,,,,,,,,,,,109.0232391357422,116.55999755859376,117.08999633789062,116.16000366210938,116.75,19843300.0
2016-08-31,,,,,,,,,,,,,,,,,,,108.91099548339844,116.44000244140624,116.55999755859376,115.9499969482422,116.37999725341795,16169800.0
2016-09-01,,,,,,,,,,,,,,,,,,,109.19159698486328,116.73999786376952,116.87999725341795,115.91000366210938,116.4800033569336,20944700.0
2016-09-02,,,,,,,,,,,,,,,,,,,109.54703521728516,117.12000274658205,117.55999755859376,116.68000030517578,117.31999969482422,18088200.0
2016-09-06,,,,,,,,,,,,,,,,,,,110.22981262207033,117.8499984741211,117.8499984741211,117.05999755859376,117.31999969482422,18525200.0
2016-09-07,,,,,,,,,,,,,,,,,,,110.2952880859375,117.91999816894533,118.12000274658205,117.47000122070312,117.95999908447266,17546900.0
2016-09-08,,,,,,,,,,,,,,,,,,,109.64990234375,117.2300033569336,117.5999984741211,116.91999816894533,117.56999969482422,20125300.0
2016-09-09,,,,,,,,,,,,,,,,,,,106.89067840576172,114.27999877929688,116.51000213623048,114.26000213623048,116.25,50813300.0
2016-09-12,,,,,,,,,,,,,,,,,,,108.80810546875,116.33000183105467,116.48999786376952,113.62999725341795,113.63999938964844,39646000.0
2016-09-13,,,,,,,,,,,,,,,,,,,107.8353500366211,115.29000091552734,116.08999633789062,114.7300033569336,115.75,45863900.0
2016-09-14,,,,,,,,,,,,,,,,,,,108.34978485107422,115.83999633789062,116.47000122070312,115.37999725341795,115.41000366210938,28221800.0
2016-09-15,,,,,,,,,,,,,,,,,,,110.0334014892578,117.63999938964844,117.81999969482422,115.86000061035156,115.87000274658205,38521400.0
2016-09-16,,,,,,,,,,,,,,,,,,,109.98087310791016,117.29000091552734,117.41000366210938,116.70999908447266,117.22000122070312,27596500.0
2016-09-19,,,,,,,,,,,,,,,,,,,109.5026626586914,116.77999877929688,117.9499969482422,116.5500030517578,117.58999633789062,16222900.0
2016-09-20,,,,,,,,,,,,,,,,,,,109.7089614868164,117.0,117.4800033569336,116.8000030517578,117.1999969482422,18078600.0
2016-09-21,,,,,,,,,,,,,,,,,,,110.78727722167967,118.1500015258789,118.31999969482422,116.80999755859376,117.5,31546800.0
2016-09-22,,,,,,,,,,,,,,,,,,,111.66870880126952,119.08999633789062,119.22000122070312,118.72000122070312,118.83999633789062,22614400.0
2016-09-23,,,,,,,,,,,,,,,,,,,110.95606231689452,118.33000183105467,119.0,118.16000366210938,119.0,22213400.0
2016-09-26,,,,,,,,,,,,,,,,,,,110.02777099609376,117.33999633789062,117.8000030517578,117.16999816894533,117.66000366210938,16403900.0
2016-09-27,,,,,,,,,,,,,,,,,,,111.11548614501952,118.5,118.55999755859376,117.1500015258789,117.26000213623048,20238400.0
2016-09-28,,,,,,,,,,,,,,,,,,,111.3030014038086,118.6999969482422,118.7699966430664,118.08999633789062,118.6500015258789,14794300.0
2016-09-29,,,,,,,,,,,,,,,,,,,110.4966049194336,117.83999633789062,118.72000122070312,117.33000183105467,118.5,27207500.0
2016-09-30,,,,,,,,,,,,,,,,,,,111.32177734375,118.72000122070312,119.06999969482422,118.02999877929688,118.1500015258789,25543200.0
2016-10-03,,,,,,,,,,,,,,,,,,,111.16236877441406,118.5500030517578,118.6999969482422,118.08999633789062,118.56999969482422,19216400.0
2016-10-04,,,,,,,,,,,,,,,,,,,110.99358367919922,118.37000274658205,119.16000366210938,117.91999816894533,118.9000015258789,21239700.0
2016-10-05,,,,,,,,,,,,,,,,,,,111.38742065429688,118.79000091552734,119.16999816894533,118.66999816894533,118.72000122070312,14481300.0
