Date,AdjClose,Close,High,Low,Open,Volume
2016-01-04,65.99298095703125,77.13999938964844,77.18000030517578,75.88999938964844,76.73999786376953,1075400.0
2016-01-05,65.84757232666016,76.97000122070312,77.0999984741211,76.16000366210938,76.33000183105469,1392000.0
2016-01-06,66.42929077148438,77.6500015258789,77.79000091552734,76.66000366210938,76.80999755859375,1031600.0
2016-01-07,66.05286407470703,77.20999908447266,77.97000122070312,76.68000030517578,76.9000015258789,1670200.0
2016-01-08,65.78767395019531,76.9000015258789,78.3499984741211,76.76000213623047,78.2699966430664,1186800.0
2016-01-11,67.20780181884766,78.55999755859375,78.72000122070312,77.73999786376953,78.12999725341797,1519700.0
2016-01-12,68.7477035522461,80.36000061035156,80.98999786376953,79.9000015258789,80.95999908447266,3382600.0
2016-01-13,67.0965805053711,78.43000030517578,80.5999984741211,77.97000122070312,80.38999938964844,2530400.0
2016-01-14,68.2001724243164,79.72000122070312,80.2699966430664,78.93000030517578,79.41000366210938,1988800.0
2016-01-15,65.78767395019531,76.9000015258789,77.7699966430664,76.6500015258789,77.23999786376953,1583100.0
2016-01-19,67.01957702636719,78.33999633789062,79.06999969482422,77.7699966430664,78.79000091552734,1658900.0
2016-01-20,66.27530670166016,77.47000122070312,78.0,76.05999755859375,77.66999816894531,2242400.0
2016-01-21,66.72015380859375,77.98999786376953,78.30999755859375,76.62999725341797,77.43000030517578,2028200.0
2016-01-22,66.95970153808594,78.2699966430664,78.4000015258789,77.5,77.69000244140625,2273300.0
2016-01-25,66.9939193725586,78.30999755859375,79.33000183105469,78.19000244140625,78.55000305175781,1356300.0
2016-01-26,67.53288269042969,78.94000244140625,78.9800033569336,77.87999725341797,77.95999908447266,867300.0
2016-01-27,67.49010467529297,78.88999938964844,80.0999984741211,78.63999938964844,79.04000091552734,992100.0
2016-01-28,66.4720687866211,77.69999694824219,78.91000366210938,77.44000244140625,78.81999969482422,1581800.0
2016-01-29,68.26861572265625,79.80000305175781,79.83000183105469,78.1500015258789,78.22000122070312,1339400.0
