Date,AdjClose,Close,High,Low,Open,Volume
2016-01-04,37.68724060058594,37.97200012207031,38.11000061035156,37.37699890136719,38.11000061035156,67382000.0
2016-01-05,37.79096221923828,38.07649993896485,38.459999084472656,37.782501220703125,38.20500183105469,45216000.0
2016-01-06,37.68178939819336,37.96649932861328,38.2864990234375,37.400001525878906,37.51850128173828,48206000.0
2016-01-07,36.77216339111328,37.04999923706055,37.76549911499024,36.76399993896485,37.324501037597656,63132000.0
2016-01-08,36.27144241333008,36.545501708984375,37.50600051879883,36.44599914550781,37.38999938964844,47506000.0
2016-01-11,36.37863159179688,36.65349960327149,36.75400161743164,35.97800064086914,36.59749984741211,50896000.0
2016-01-12,36.98752975463867,37.266998291015625,37.41699981689453,36.82149887084961,37.03749847412109,46816000.0
2016-01-13,35.70869827270508,35.97850036621094,37.650001525878906,35.8390007019043,37.46699905395508,51728000.0
2016-01-14,36.29526138305664,36.56949996948242,36.99449920654297,35.25,36.22200012207031,55558000.0
2016-01-15,35.25809860229492,35.52450180053711,36.20800018310547,35.07550048828125,35.4995002746582,76676000.0
2016-01-19,35.68437957763672,35.95399856567383,36.26750183105469,35.49250030517578,36.00749969482422,48724000.0
2016-01-20,35.65857696533203,35.928001403808594,36.34749984741211,34.388999938964844,35.29499816894531,82440000.0
2016-01-21,36.061031341552734,36.33349990844727,36.88349914550781,35.55550003051758,36.00849914550781,51938000.0
2016-01-22,36.99348449707031,37.27299880981445,37.428001403808594,37.025001525878906,37.09999847412109,47146000.0
2016-01-25,36.40592193603516,36.680999755859375,37.62300109863281,36.625,37.19200134277344,45340000.0
2016-01-26,36.414363861083984,36.68949890136719,36.97299957275391,36.3484992980957,36.760501861572266,30940000.0
2016-01-27,35.60993957519531,35.87900161743164,36.79449844360352,35.67250061035156,36.79449844360352,42428000.0
2016-01-28,37.13442611694336,37.415000915527344,37.55799865722656,36.52999877929688,36.90950012207031,62104000.0
2016-01-29,37.78203201293945,38.067501068115234,38.25550079345703,37.209999084472656,37.448001861572266,75808000.0
2016-02-01,38.24949645996094,38.53850173950195,38.87950134277344,38.06900024414063,38.5629997253418,111522000.0
2016-02-02,38.7526969909668,39.045501708984375,40.51750183105469,39.02999877929688,40.025001525878906,135846000.0
