Date,AdjClose,Close,High,Low,Open,Volume,Return,FastSMA,SlowSMA,Volatility,Valid
2016-05-25,4.179999828338623,4.179999828338623,4.349999904632568,4.150000095367432,4.239999771118164,24703600.0,-0.004761900436850985,3.755999970436096,2.697099987268448,0.3958052636980279,True
2016-05-26,4.349999904632568,4.349999904632568,4.380000114440918,4.170000076293945,4.190000057220459,22625700.0,0.040669876381672854,3.792999970912933,2.7128999865055086,0.38697802790774083,True
2016-05-27,4.599999904632568,4.599999904632568,4.630000114440918,4.369999885559082,4.389999866485596,34429600.0,0.057471265627790036,3.8454999685287476,2.731399985551834,0.409019073268864,True
2016-05-31,4.570000171661377,4.570000171661377,4.710000038146973,4.5,4.670000076293945,25379200.0,-0.006521681215901576,3.8869999766349794,2.7519999873638152,0.38567028673723375,True
2016-06-01,4.429999828338623,4.429999828338623,4.639999866485596,4.380000114440918,4.599999904632568,29696400.0,-0.030634647278767635,3.928499972820282,2.773499985933304,0.3751092500540509,True
2016-06-02,4.239999771118164,4.239999771118164,4.400000095367432,4.070000171661377,4.369999885559082,35335000.0,-0.0428894050977231,3.9604999661445617,2.7944999825954437,0.41957730572606633,True
2016-06-03,4.159999847412109,4.159999847412109,4.199999809265137,4.079999923706055,4.159999847412109,17561800.0,-0.01886790755296608,3.985499954223633,2.8126999819278717,0.4293005106843277,True
2016-06-06,4.46999979019165,4.46999979019165,4.510000228881836,4.170000076293945,4.199999809265137,21329600.0,0.0745192197476614,4.024999940395356,2.8334999787807464,0.4919309045553289,True
2016-06-07,4.510000228881836,4.510000228881836,4.670000076293945,4.46999979019165,4.559999942779541,20676200.0,0.008948644422301033,4.067999947071075,2.8560999810695646,0.487182344988646,True
2016-06-08,4.460000038146973,4.460000038146973,4.559999942779541,4.380000114440918,4.539999961853027,16074300.0,-0.011086516230013554,4.108999943733215,2.8785999810695646,0.49120589265270004,True
2016-06-09,4.519999980926514,4.519999980926514,4.539999961853027,4.320000171661377,4.409999847412109,16219100.0,0.01345290185344239,4.15249993801117,2.9034999811649325,0.49038847196976065,True
2016-06-10,4.320000171661377,4.320000171661377,4.46999979019165,4.300000190734863,4.400000095367432,15106500.0,-0.0442477455993574,4.188999950885773,2.927199982404709,0.5202003673703195,True
2016-06-13,4.400000095367432,4.400000095367432,4.480000019073486,4.320000171661377,4.320000171661377,13500700.0,0.01851850012202405,4.225499951839447,2.9531999838352205,0.5191727345657668,True
2016-06-14,4.389999866485596,4.389999866485596,4.510000228881836,4.329999923706055,4.400000095367432,16757400.0,-0.0022727792420651483,4.255499947071075,2.976199983358383,0.5133580555999808,True
2016-06-15,4.420000076293945,4.420000076293945,4.480000019073486,4.300000190734863,4.440000057220459,11575300.0,0.006833760984226611,4.2869999527931215,3.0001999843120575,0.5125417343097143,True
2016-06-16,4.75,4.75,4.75,4.460000038146973,4.5,34182700.0,0.07466061493436693,4.332499957084655,3.0264999854564665,0.5642995481205367,True
2016-06-17,5.260000228881836,5.260000228881836,5.269999980926514,4.679999828338623,4.75,64894100.0,0.10736846923828125,4.406999969482422,3.058399988412857,0.6472084307687842,True
2016-06-20,5.099999904632568,5.099999904632568,5.449999809265137,5.090000152587891,5.389999866485596,43541300.0,-0.030418311271305787,4.468499970436096,3.0880999863147736,0.667977865799962,True
2016-06-21,5.449999809265137,5.449999809265137,5.5,5.090000152587891,5.099999904632568,35864600.0,0.0686274335641941,4.5389999628067015,3.121799985170364,0.6877661141906359,True
2016-06-22,5.019999980926514,5.019999980926514,5.519999980926514,4.960000038146973,5.460000038146973,47943300.0,-0.07889905383255469,4.57999997138977,3.1499999845027924,0.7586860179423097,True
2016-06-23,5.210000038146973,5.210000038146973,5.260000228881836,5.050000190734863,5.170000076293945,29159200.0,0.03784861711999277,4.631499981880188,3.18069998383522,0.7627383309347487,True
2016-06-24,4.880000114440918,4.880000114440918,5.070000171661377,4.760000228881836,4.820000171661377,36735200.0,-0.06333971617847145,4.6579999923706055,3.209599984884262,0.7996259259188896,True
2016-06-27,4.71999979019165,4.71999979019165,5.050000190734863,4.650000095367432,4.880000114440918,31025300.0,-0.032786950921536606,4.66399998664856,3.2360999834537507,0.7880975538355708,True
2016-06-28,5.119999885559082,5.119999885559082,5.190000057220459,4.909999847412109,4.949999809265137,29221400.0,0.08474578668385702,4.691499972343445,3.2663999831676485,0.839258510608104,True
2016-06-29,5.130000114440918,5.130000114440918,5.400000095367432,5.099999904632568,5.309999942779541,33118300.0,0.0019531697471404375,4.72649998664856,3.297899984121323,0.8277677353289414,True
2016-06-30,5.139999866485596,5.139999866485596,5.190000057220459,4.949999809265137,5.130000114440918,26124800.0,0.001949269360935979,4.771499991416931,3.3299999833106995,0.8057606910171483,True
2016-07-01,5.070000171661377,5.070000171661377,5.139999866485596,5.0,5.090000152587891,18255900.0,-0.013618618023832796,4.817000007629394,3.361699985265732,0.8034027025346279,True
2016-07-05,4.960000038146973,4.960000038146973,5.050000190734863,4.880000114440918,5.03000020980835,16332500.0,-0.021696278065087005,4.84150002002716,3.3928999853134156,0.7748127155891852,True
2016-07-06,5.039999961853027,5.039999961853027,5.110000133514404,4.900000095367432,4.909999847412109,19392900.0,0.016129016752173708,4.86800000667572,3.424699984788895,0.7755538033964523,True
2016-07-07,5.019999980926514,5.019999980926514,5.099999904632568,4.940000057220459,5.070000171661377,15813800.0,-0.003968250213867153,4.896000003814697,3.4565999841690065,0.7737999060403599,True
2016-07-08,5.099999904632568,5.099999904632568,5.150000095367432,4.820000171661377,4.840000152587891,28140700.0,0.01593623984263237,4.925,3.4892999827861786,0.7741229291477071,True
2016-07-11,5.010000228881836,5.010000228881836,5.190000057220459,5.0,5.130000114440918,21027900.0,-0.017646995575231528,4.959500002861023,3.5203999853134156,0.7562429466695985,True
2016-07-12,5.139999866485596,5.139999866485596,5.170000076293945,5.010000228881836,5.010000228881836,20832500.0,0.02594803027240067,4.996499991416931,3.5526999843120577,0.7580066387509659,True
2016-07-13,5.090000152587891,5.090000152587891,5.190000057220459,5.039999961853027,5.139999866485596,14032500.0,-0.009727571049898076,5.031500005722046,3.5844999861717226,0.7599192718288298,True
2016-07-14,5.170000076293945,5.170000076293945,5.239999771118164,5.059999942779541,5.150000095367432,20050100.0,0.015717076877764136,5.069000005722046,3.6160999870300294,0.7603158330263697,True
