Date,AdjClose,Close,High,Low,Open,Volume,Return,FastSMA,SlowSMA,Volatility,Valid
2016-05-25,99.61000061035156,99.61000061035156,99.98999786376952,98.8000030517578,99.91000366210938,1954500.0,-0.0002007090596974903,95.7400001525879,90.0814998626709,0.1924301811605688,True
2016-05-26,99.37000274658205,99.37000274658205,100.33000183105467,99.06999969482422,99.80999755859376,1970900.0,-0.0024093751862157564,96.02650032043456,90.15549987792969,0.17333826512190573,True
2016-05-27,100.13999938964844,100.13999938964844,100.13999938964844,98.9000015258789,99.5199966430664,1603600.0,0.007748783554228922,96.32250022888184,90.23349990844727,0.17380189456891504,True
2016-05-31,99.47000122070312,99.47000122070312,100.55999755859376,99.3499984741211,100.13999938964844,3480500.0,-0.006690614869472089,96.55100021362304,90.31799995422364,0.17643214707998267,True
2016-06-01,100.04000091552734,100.04000091552734,100.4000015258789,98.93000030517578,99.23999786376952,1662600.0,0.005730367827778693,96.87000007629395,90.4272999572754,0.1669196418909843,True
2016-06-02,100.16999816894533,100.16999816894533,100.16999816894533,99.16999816894533,99.9800033569336,1761700.0,0.0012994527411864798,97.2314998626709,90.55049995422364,0.1620124248857687,True
2016-06-03,98.6999969482422,98.6999969482422,99.5199966430664,97.88999938964844,99.5199966430664,2417000.0,-0.014675064865468435,97.491499710083,90.64369995117187,0.1744311746036555,True
2016-06-06,99.12000274658205,99.12000274658205,99.48999786376952,98.47000122070312,99.16000366210938,1395800.0,0.004255378027621326,97.73249969482421,90.73669998168945,0.17320164918851078,True
2016-06-07,98.5199966430664,98.5199966430664,99.66999816894533,98.47000122070312,99.51000213623048,2143900.0,-0.006053330174431659,97.92799949645996,90.83889991760253,0.17582908515502052,True
2016-06-08,98.68000030517578,98.68000030517578,98.91000366210938,97.98999786376952,98.4499969482422,2078700.0,0.0016240729553520517,98.03599967956544,90.92769989013672,0.16230635922307973,True
2016-06-09,98.06999969482422,98.06999969482422,98.6999969482422,97.8499984741211,98.36000061035156,1609400.0,-0.006181603247518153,98.13449974060059,91.01669990539551,0.16325733505905093,True
2016-06-10,97.08999633789062,97.08999633789062,97.87000274658205,96.75,96.88999938964844,1863800.0,-0.009992896502326709,98.19099960327148,91.09579986572265,0.16775595725118864,True
2016-06-13,96.95999908447266,96.95999908447266,98.08999633789062,96.6999969482422,96.87000274658205,2291500.0,-0.0013389356094478666,98.24049949645996,91.18599983215331,0.16789503684738635,True
2016-06-14,96.9800033569336,96.9800033569336,97.26000213623048,96.31999969482422,96.52999877929688,1889800.0,0.00020631469317056172,98.22799949645996,91.27579986572266,0.16120285595118902,True
2016-06-15,97.0199966430664,97.0199966430664,97.83000183105467,96.9000015258789,97.01000213623048,2270400.0,0.00041238693285694517,98.28249931335449,91.34969985961914,0.1533653149233195,True
2016-06-16,97.19000244140624,97.19000244140624,97.3000030517578,95.54000091552734,96.5,1952000.0,0.0017522758629364699,98.3069995880127,91.45389991760254,0.1509383622135146,True
2016-06-17,95.58000183105467,95.58000183105467,97.38999938964844,95.36000061035156,97.25,4541500.0,-0.016565496140636404,98.29199981689453,91.5407999420166,0.1596504401771353,True
2016-06-20,97.98999786376952,97.98999786376952,98.75,96.7699966430664,97.0999984741211,4310600.0,0.025214438026217145,98.34749984741211,91.67219993591308,0.17993219276489195,True
2016-06-21,99.72000122070312,99.72000122070312,99.91999816894533,98.12999725341795,98.63999938964844,6505100.0,0.017654897383901913,98.50249977111817,91.82419998168945,0.1892083514994581,True
2016-06-22,94.01000213623048,94.01000213623048,96.5,93.86000061035156,95.52999877929688,10280500.0,-0.05726031903905726,98.22150001525878,91.87300003051757,0.2551344133456344,True
2016-06-23,96.20999908447266,96.20999908447266,96.27999877929688,94.30999755859376,94.7300033569336,3803200.0,0.02340173277577584,98.05149993896484,91.93900001525878,0.2715207254829452,True
2016-06-24,92.1999969482422,92.1999969482422,94.3499984741211,92.04000091552734,92.38999938964844,4329100.0,-0.041679681679548275,97.69299964904785,91.98150001525879,0.30660186721448374,True
2016-06-27,90.8499984741211,90.8499984741211,92.02999877929688,90.3499984741211,91.36000061035156,3925700.0,-0.014642066364480955,97.22849960327149,92.0101000213623,0.30595219829179104,True
2016-06-28,92.45999908447266,92.45999908447266,92.6500015258789,91.36000061035156,91.37000274658205,3319200.0,0.0177215260032193,96.87799949645996,92.07110000610352,0.3159294853330715,True
2016-06-29,94.38999938964844,94.38999938964844,94.62000274658205,92.68000030517578,92.91000366210938,2965500.0,0.020873894919818392,96.59549942016602,92.22300003051758,0.32617643290141746,True
2016-06-30,95.79000091552734,95.79000091552734,95.87999725341795,94.12999725341795,94.4800033569336,3544700.0,0.014832095931048839,96.37649955749512,92.43150001525879,0.3318640354778657,True
2016-07-01,95.31999969482422,95.31999969482422,97.13999938964844,95.0,95.04000091552734,3001900.0,-0.004906579144075773,96.20749969482422,92.64620002746582,0.32872083906947047,True
2016-07-05,94.7300033569336,94.7300033569336,95.61000061035156,94.1500015258789,94.5500030517578,2314600.0,-0.006189638478593662,95.9879997253418,92.83820007324219,0.3283718799145414,True
2016-07-06,95.18000030517578,95.18000030517578,95.4800033569336,94.05999755859376,94.52999877929688,1490300.0,0.004750310696671756,95.82099990844726,93.04060005187988,0.3288664535708163,True
2016-07-07,95.13999938964844,95.13999938964844,95.51000213623048,94.54000091552734,95.01000213623048,1576200.0,-0.00042026597393451937,95.6439998626709,93.22530006408691,0.3286876019254639,True
2016-07-08,96.79000091552734,96.79000091552734,96.86000061035156,95.33999633789062,95.93000030517578,2023900.0,0.017342879298551273,95.57999992370605,93.404400100708,0.33490379405636916,True
2016-07-11,97.13999938964844,97.13999938964844,97.5500030517578,96.80999755859376,96.9800033569336,1732000.0,0.0036160602418688903,95.58250007629394,93.55730010986328,0.3332358974746165,True
2016-07-12,97.54000091552734,97.54000091552734,97.79000091552734,96.6999969482422,97.25,2051400.0,0.004117783903563987,95.61150016784669,93.72740013122558,0.3334560953900437,True
2016-07-13,97.33999633789062,97.33999633789062,98.37999725341795,97.33999633789062,97.97000122070312,2125700.0,-0.002050487756401931,95.62949981689454,93.89210006713867,0.33357970378897145,True
2016-07-14,97.6999969482422,97.6999969482422,98.13999938964844,97.45999908447266,98.0,1402200.0,0.00369838323295113,95.66349983215332,94.03110000610351,0.3337853443669512,True
2016-07-15,97.83000183105467,97.83000183105467,98.4000015258789,97.5,98.38999938964844,1530100.0,0.0013306539086315183,95.69549980163575,94.17870002746582,0.33376877621522777,True
2016-07-18,97.79000091552734,97.79000091552734,98.52999877929688,97.58000183105467,97.73999786376952,1544200.0,-0.00040888188468413134,95.80599975585938,94.32240005493163,0.3276565219862275,True
2016-07-19,97.79000091552734,97.79000091552734,98.16999816894533,97.0,97.11000061035156,1797000.0,0.0,95.79599990844727,94.43350006103516,0.3152899066033284,True
2016-07-20,98.4000015258789,98.4000015258789,98.88999938964844,97.8499984741211,98.16000366210938,1553800.0,0.006237862814609141,95.72999992370606,94.55150009155274,0.30940311662713127,True
2016-07-21,96.33999633789062,96.33999633789062,98.43000030517578,96.08000183105467,98.12000274658205,2579500.0,-0.0209350117484145,95.84649963378907,94.66340003967285,0.24009545834494186,True
2016-07-22,98.05999755859376,98.05999755859376,98.23999786376952,96.08999633789062,96.70999908447266,2101500.0,0.017853449097824603,95.93899955749512,94.76029998779296,0.23406398322309957,True
2016-07-25,97.31999969482422,97.31999969482422,97.75,96.87999725341795,97.75,1815100.0,-0.007546378566115841,96.19499969482422,94.84959999084472,0.17541600781593253,True
2016-07-26,97.91000366210938,97.91000366210938,98.41999816894533,97.0,97.80999755859376,2196500.0,0.006062515095923704,96.54799995422363,94.9566000366211,0.16313358408922232,True
2016-07-27,97.93000030517578,97.93000030517578,98.41000366210938,97.38999938964844,97.58999633789062,2312900.0,0.00020423493329047027,96.82150001525879,95.07410003662109,0.15495025145967856,True
2016-07-28,98.44000244140624,98.44000244140624,98.61000061035156,97.56999969482422,97.91999816894533,1666000.0,0.005207823288483127,97.02400016784668,95.20740005493164,0.1401508997024857,True
