Date,"('QQQ', 'AdjClose')","('QQQ', 'AdjClose').1","('QQQ', 'AdjClose').2","('QQQ', 'Close')","('QQQ', 'Close').1","('QQQ', 'Close').2","('QQQ', 'High')","('QQQ', 'High').1","('QQQ', 'High').2","('QQQ', 'Low')","('QQQ', 'Low').1","('QQQ', 'Low').2","('QQQ', 'Open')","('QQQ', 'Open').1","('QQQ', 'Open').2","('QQQ', 'Volume')","('QQQ', 'Volume').1","('QQQ', 'Volume').2",AdjClose,Close,High,Low,Open,Volume,Return,FastSMA,SlowSMA,Volatility,Valid
2016-06-15,,,,,,,,,,,,,,,,,,,100.48719024658205,107.72000122070312,108.44000244140624,107.54000091552734,108.29000091552734,24605700.0,-0.002869550699774348,108.83049964904785,106.21140045166015,0.10869019905583097,True
2016-06-16,,,,,,,,,,,,,,,,,,,100.78569793701172,108.04000091552734,108.13999938964844,106.5,107.19000244140624,32079900.0,0.0029706618195128875,108.93949966430664,106.2695004272461,0.10851819017991517,True
2016-06-17,,,,,,,,,,,,,,,,,,,99.6043472290039,106.48999786376952,107.68000030517578,106.23999786376952,107.52999877929688,29208800.0,-0.01434656644412391,108.99849967956543,106.302900390625,0.11977231823593916,True
2016-06-20,,,,,,,,,,,,,,,,,,,100.23104095458984,107.16000366210938,108.23999786376952,107.08000183105467,107.7300033569336,20562800.0,0.00629172515522991,109.03299980163574,106.36870040893555,0.11541052943321861,True
2016-06-21,,,,,,,,,,,,,,,,,,,100.5490493774414,107.5,107.72000122070312,107.0999984741211,107.3000030517578,22804100.0,0.0031727913985770684,109.09149971008301,106.42370040893555,0.11565197390835384,True
2016-06-22,,,,,,,,,,,,,,,,,,,100.30585479736328,107.23999786376952,108.19000244140624,107.1500015258789,107.55999755859376,22724200.0,-0.0024186245230742864,109.03049964904785,106.45480041503906,0.09020764564804307,True
2016-06-23,,,,,,,,,,,,,,,,,,,101.73693084716795,108.7699966430664,108.79000091552734,107.62000274658205,108.06999969482422,18714200.0,0.014267053429453558,109.00699958801269,106.49840034484863,0.10109995659513041,True
2016-06-24,,,,,,,,,,,,,,,,,,,97.54661560058594,104.29000091552734,106.5,104.05999755859376,104.9000015258789,68012700.0,-0.04118778951736446,108.74349975585938,106.51980033874511,0.17631521494243346,True
2016-06-27,,,,,,,,,,,,,,,,,,,95.6104507446289,102.22000122070312,103.5999984741211,101.75,103.5999984741211,48222600.0,-0.01984849627627172,108.34799995422364,106.52540031433105,0.1842303713061432,True
2016-06-28,,,,,,,,,,,,,,,,,,,97.70561981201172,104.45999908447266,104.51000213623048,103.3000030517578,103.3499984741211,28260600.0,0.021913498699076994,108.05400009155274,106.553500289917,0.20478209086828725,True
2016-06-29,,,,,,,,,,,,,,,,,,,99.4359893798828,106.30999755859376,106.52999877929688,105.2300033569336,105.27999877929688,31356700.0,0.017710113826681972,107.85200004577636,106.6354002380371,0.21709508297652813,True
2016-06-30,,,,,,,,,,,,,,,,,,,100.58647918701172,107.54000091552734,107.61000061035156,106.12999725341795,106.48999786376952,36300800.0,0.011569968819307386,107.7,106.74460021972656,0.22188885554272433,True
2016-07-01,,,,,,,,,,,,,,,,,,,101.09153747558594,108.08000183105467,108.4800033569336,107.4499969482422,107.48999786376952,19902800.0,0.005021395861354971,107.60100021362305,106.86220024108887,0.2225941896742796,True
2016-07-05,,,,,,,,,,,,,,,,,,,100.47421264648438,107.41999816894533,107.66000366210938,106.83999633789062,107.51000213623048,21167900.0,-0.006106621492670161,107.44900016784668,106.96950019836426,0.2226984592461896,True
2016-07-06,,,,,,,,,,,,,,,,,,,101.29733276367188,108.3000030517578,108.3499984741211,106.56999969482422,106.91000366210938,24579300.0,0.008192188585112836,107.35500030517578,107.08700019836425,0.22515125686012888,True
2016-07-07,,,,,,,,,,,,,,,,,,,101.59661865234376,108.62000274658205,108.86000061035156,108.11000061035156,108.4000015258789,19161700.0,0.002954752408190764,107.26750030517579,107.19300025939941,0.22537381681918492,True
2016-07-08,,,,,,,,,,,,,,,,,,,103.16800689697266,110.3000030517578,110.36000061035156,109.0199966430664,109.1999969482422,29457900.0,0.015466767286825611,107.27300033569335,107.29370025634766,0.2324983129887591,True
2016-07-11,,,,,,,,,,,,,,,,,,,103.75724792480467,110.93000030517578,111.33999633789062,110.66000366210938,110.66999816894533,20218500.0,0.005711670317201767,107.37250022888183,107.37800025939941,0.22917092167527908,True
2016-07-12,,,,,,,,,,,,,,,,,,,104.28105926513672,111.48999786376952,111.79000091552734,111.33999633789062,111.61000061035156,21906100.0,0.005048206590220428,107.54550018310547,107.47960021972656,0.2268375497103727,True
2016-07-13,,,,,,,,,,,,,,,,,,,104.0285186767578,111.22000122070312,111.81999969482422,111.20999908447266,111.75,21107800.0,-0.0024217117969299595,107.70500030517579,107.57550025939942,0.2272373466852866,True
2016-07-14,,,,,,,,,,,,,,,,,,,104.73937225341795,111.9800033569336,112.19000244140624,111.6999969482422,111.95999908447266,20871000.0,0.00683332249495594,107.91800041198731,107.66250030517578,0.2273419472939926,True
2016-07-15,,,,,,,,,,,,,,,,,,,104.57101440429688,111.8000030517578,112.3000030517578,111.5500030517578,112.23999786376952,17999300.0,-0.0016074325752790664,108.10600051879882,107.76470031738282,0.22767386680784807,True
2016-07-18,,,,,,,,,,,,,,,,,,,105.2631378173828,112.54000091552734,112.73999786376952,111.8499984741211,111.87000274658205,20713900.0,0.006618943144634404,108.40850067138672,107.86460029602051,0.21997278314188515,True
2016-07-19,,,,,,,,,,,,,,,,,,,104.87967681884766,112.12999725341795,112.4800033569336,111.93000030517578,112.1500015258789,18936700.0,-0.0036431816134170347,108.65700035095215,107.95030029296875,0.2207420431644865,True
2016-07-20,,,,,,,,,,,,,,,,,,,106.10497283935548,113.44000244140624,113.6500015258789,112.5999984741211,112.73999786376952,24997900.0,0.01168291465331639,108.95400047302246,108.05040031433106,0.2232095926212955,True
2016-07-21,,,,,,,,,,,,,,,,,,,105.86176300048828,113.18000030517578,113.73999786376952,112.87000274658205,113.5199966430664,18885400.0,-0.002291979289799073,109.25100059509278,108.15720031738282,0.22317086177602413,True
2016-07-22,,,,,,,,,,,,,,,,,,,106.3013916015625,113.6500015258789,113.77999877929688,112.91000366210938,113.26000213623048,20003400.0,0.004152687925744969,109.4950008392334,108.23580032348633,0.21912572280163775,True
2016-07-25,,,,,,,,,,,,,,,,,,,106.3107452392578,113.66000366210938,113.69000244140624,113.27999877929688,113.55999755859376,12968100.0,8.800823665788826e-05,109.9635009765625,108.31410034179687,0.1479211700526783,True
2016-07-26,,,,,,,,,,,,,,,,,,,106.43233489990234,113.79000091552734,114.1999969482422,113.22000122070312,113.62000274658205,21223800.0,0.0011437378957370736,110.54200096130371,108.39570037841797,0.11813999796374657,True
2016-07-27,,,,,,,,,,,,,,,,,,,107.1712417602539,114.58000183105467,114.87999725341795,114.0999984741211,114.75,27646100.0,0.006942621576335073,111.04800109863281,108.48480041503906,0.10111342062211667,True
2016-07-28,,,,,,,,,,,,,,,,,,,107.54539489746094,114.9800033569336,115.11000061035156,114.4000015258789,114.76000213623048,16939700.0,0.0034910239089427364,111.4815013885498,108.58440048217773,0.08858137865393466,True
2016-07-29,,,,,,,,,,,,,,,,,,,107.77922821044922,115.2300033569336,115.54000091552734,114.87000274658205,115.23999786376952,22385300.0,0.0021742911175948176,111.86600151062012,108.69520050048828,0.08401145398996734,True
2016-08-01,,,,,,,,,,,,,,,,,,,108.34978485107422,115.83999633789062,116.12999725341795,115.16999816894533,115.30999755859376,13990100.0,0.005293699237927996,112.25400123596191,108.80540046691894,0.08408356613315959,True
2016-08-02,,,,,,,,,,,,,,,,,,,107.52669525146484,114.95999908447266,115.7699966430664,114.22000122070312,115.66999816894533,21278400.0,-0.007596661612895184,112.63100128173828,108.90840042114257,0.08647068627468282,True
2016-08-03,,,,,,,,,,,,,,,,,,,107.8821258544922,115.33999633789062,115.3499984741211,114.8000030517578,114.87000274658205,15011300.0,0.0033054736990625333,112.98300094604492,108.99690040588379,0.08460725917385008,True
2016-08-04,,,,,,,,,,,,,,,,,,,108.19075775146484,115.66999816894533,115.77999877929688,115.02999877929688,115.3000030517578,12835300.0,0.0028611222605552378,113.33550071716309,109.0869004058838,0.08461103240090587,True
2016-08-05,,,,,,,,,,,,,,,,,,,109.2289810180664,116.77999877929688,117.04000091552734,116.12999725341795,116.26000213623048,23196600.0,0.00959627066588431,113.65950050354004,109.18840042114257,0.07534740585750521,True
2016-08-08,,,,,,,,,,,,,,,,,,,109.10740661621094,116.6500015258789,116.87000274658205,116.27999877929688,116.83999633789062,12358200.0,-0.0011131808081592531,113.9455005645752,109.27910041809082,0.0758255725043472,True
2016-08-09,,,,,,,,,,,,,,,,,,,109.35993194580078,116.91999816894533,117.29000091552734,116.66999816894533,116.73999786376952,13276500.0,0.002314587565663384,114.21700057983398,109.3731004333496,0.07523908007030468,True
2016-08-10,,,,,,,,,,,,,,,,,,,109.07933807373048,116.62000274658205,117.0199966430664,116.30999755859376,116.98999786376952,14688400.0,-0.0025658178845486823,114.48700065612793,109.4656004333496,0.07536298022795054,True
2016-08-11,,,,,,,,,,,,,,,,,,,109.54703521728516,117.12000274658205,117.37000274658205,116.77999877929688,117.0199966430664,12969800.0,0.004287429156441647,114.74400062561035,109.55890045166015,0.07389703156010378,True
2016-08-12,,,,,,,,,,,,,,,,,,,109.62184143066406,117.1999969482422,117.20999908447266,116.79000091552734,116.91999816894533,19379000.0,0.0006830105855892832,115.01400032043458,109.64970039367675,0.07274680503114442,True
2016-08-15,,,,,,,,,,,,,,,,,,,110.08951568603516,117.6999969482422,117.97000122070312,117.30999755859376,117.3499984741211,11777800.0,0.004266211715183044,115.27200012207031,109.75440032958984,0.07139150825101047,True
2016-08-16,,,,,,,,,,,,,,,,,,,109.48155212402344,117.0500030517578,117.48999786376952,117.02999877929688,117.4800033569336,14161400.0,-0.005522463154950086,115.5180004119873,109.85230033874512,0.07372383972592551,True
2016-08-17,,,,,,,,,,,,,,,,,,,109.6779556274414,117.26000213623048,117.3000030517578,116.43000030517578,117.08000183105467,15980300.0,0.00179409721484447,115.70900039672851,109.9538003540039,0.0645697877742301,True
2016-08-18,,,,,,,,,,,,,,,,,,,109.70603942871094,117.29000091552734,117.45999908447266,116.9499969482422,117.1500015258789,10036300.0,0.0002558313043692362,115.9145004272461,110.03840034484864,0.06311581157212193,True
2016-08-19,,,,,,,,,,,,,,,,,,,109.6779556274414,117.26000213623048,117.5199966430664,116.76000213623048,117.08000183105467,18743000.0,-0.0002557658714528177,116.09500045776367,110.11740036010742,0.06286884000698928,True
2016-08-22,,,,,,,,,,,,,,,,,,,109.76212310791016,117.3499984741211,117.5500030517578,116.87000274658205,117.08999633789062,14500600.0,0.0007674939131081526,116.27950019836426,110.19890037536621,0.06270213277352221,True
2016-08-23,,,,,,,,,,,,,,,,,,,109.95858001708984,117.55999755859376,118.01000213623048,117.51000213623048,117.80999755859376,11997900.0,0.0017895107558862922,116.46800003051757,110.27090034484863,0.06268086486758873,True
2016-08-24,,,,,,,,,,,,,,,,,,,109.24771881103516,116.8000030517578,117.63999938964844,116.41000366210938,117.4800033569336,17728700.0,-0.006464737347899097,116.57900009155273,110.33950035095215,0.06563087307507454,True
2016-08-25,,,,,,,,,,,,,,,,,,,109.07000732421876,116.61000061035156,116.97000122070312,116.36000061035156,116.5,24266300.0,-0.0016267331887144243,116.66049995422364,110.41680038452148,0.06553563595012166,True
2016-08-26,,,,,,,,,,,,,,,,,,,109.2289810180664,116.77999877929688,117.54000091552734,116.08000183105467,116.6500015258789,23896000.0,0.0014578352461669386,116.7379997253418,110.477900390625,0.06537277730487555,True
2016-08-29,,,,,,,,,,,,,,,,,,,109.37865447998048,116.94000244140624,117.25,116.79000091552734,116.80999755859376,11184900.0,0.001370128992823183,116.79300003051758,110.55650039672851,0.06314274910105662,True
2016-08-30,,,,,,,,,,,,,,,,,,,109.0232391357422,116.55999755859376,117.08999633789062,116.16000366210938,116.75,19843300.0,-0.003249571360346759,116.87299995422363,110.63210037231445,0.057391219384103666,True
2016-08-31,,,,,,,,,,,,,,,,,,,108.91099548339844,116.44000244140624,116.55999755859376,115.9499969482422,116.37999725341795,16169800.0,-0.001029470827907386,116.92800025939941,110.71050041198731,0.05683872868555257,True
2016-09-01,,,,,,,,,,,,,,,,,,,109.19159698486328,116.73999786376952,116.87999725341795,115.91000366210938,116.4800033569336,20944700.0,0.0025763948477606213,116.98150024414062,110.7828003692627,0.056689368070967035,True
2016-09-02,,,,,,,,,,,,,,,,,,,109.54703521728516,117.12000274658205,117.55999755859376,116.68000030517578,117.31999969482422,18088200.0,0.0032551386822532447,116.99850044250488,110.84490036010742,0.04674022537746777,True
2016-09-06,,,,,,,,,,,,,,,,,,,110.22981262207033,117.8499984741211,117.8499984741211,117.05999755859376,117.31999969482422,18525200.0,0.006232886871754717,117.05850028991699,110.91420036315918,0.0511718040733346,True
2016-09-07,,,,,,,,,,,,,,,,,,,110.2952880859375,117.91999816894533,118.12000274658205,117.47000122070312,117.95999908447266,17546900.0,0.000593972810611465,117.10850028991699,110.98700035095214,0.050732653871333674,True
2016-09-08,,,,,,,,,,,,,,,,,,,109.64990234375,117.2300033569336,117.5999984741211,116.91999816894533,117.56999969482422,20125300.0,-0.005851380789738236,117.13900032043458,111.04700035095215,0.054506718743827016,True
2016-09-09,,,,,,,,,,,,,,,,,,,106.89067840576172,114.27999877929688,116.51000213623048,114.26000213623048,116.25,50813300.0,-0.025164245441968935,116.99700012207032,111.08430030822754,0.10372512323952852,True
2016-09-12,,,,,,,,,,,,,,,,,,,108.80810546875,116.33000183105467,116.48999786376952,113.62999725341795,113.63999938964844,39646000.0,0.017938423815674565,116.95350036621093,111.1412003326416,0.12399688451831242,True
2016-09-13,,,,,,,,,,,,,,,,,,,107.8353500366211,115.29000091552734,116.08999633789062,114.7300033569336,115.75,45863900.0,-0.00894009197247081,116.8330005645752,111.18760032653809,0.12632482662189232,True
2016-09-14,,,,,,,,,,,,,,,,,,,108.34978485107422,115.83999633789062,116.47000122070312,115.37999725341795,115.41000366210938,28221800.0,0.004770538797777002,116.77250022888184,111.25620025634765,0.1267244274081654,True
2016-09-15,,,,,,,,,,,,,,,,,,,110.0334014892578,117.63999938964844,117.81999969482422,115.86000061035156,115.87000274658205,38521400.0,0.015538700868976463,116.79150009155273,111.3428002166748,0.13882289693694785,True
2016-09-16,,,,,,,,,,,,,,,,,,,109.98087310791016,117.29000091552734,117.41000366210938,116.70999908447266,117.22000122070312,27596500.0,-0.002975165555397785,116.79150009155273,111.43120025634765,0.13927812720817026,True
2016-09-19,,,,,,,,,,,,,,,,,,,109.5026626586914,116.77999877929688,117.9499969482422,116.5500030517578,117.58999633789062,16222900.0,-0.004348214956514274,116.76749992370605,111.52320022583008,0.1401469654553956,True
2016-09-20,,,,,,,,,,,,,,,,,,,109.7089614868164,117.0,117.4800033569336,116.8000030517578,117.1999969482422,18078600.0,0.0018838946994588213,116.75,111.63040023803711,0.1403017375800695,True
2016-09-21,,,,,,,,,,,,,,,,,,,110.78727722167967,118.1500015258789,118.31999969482422,116.80999755859376,117.5,31546800.0,0.009829072870759958,116.77950019836426,111.75470024108887,0.14458392865360675,True
2016-09-22,,,,,,,,,,,,,,,,,,,111.66870880126952,119.08999633789062,119.22000122070312,118.72000122070312,118.83999633789062,22614400.0,0.007955944137722382,116.8939998626709,111.87840019226074,0.14470983292010225,True
2016-09-23,,,,,,,,,,,,,,,,,,,110.95606231689452,118.33000183105467,119.0,118.16000366210938,119.0,22213400.0,-0.006381682174879222,116.97999992370606,112.00440017700195,0.1468281456711116,True
2016-09-26,,,,,,,,,,,,,,,,,,,110.02777099609376,117.33999633789062,117.8000030517578,117.16999816894533,117.66000366210938,16403900.0,-0.008366479150211825,117.00799980163575,112.12730010986328,0.150320294649896,True
2016-09-27,,,,,,,,,,,,,,,,,,,111.11548614501952,118.5,118.55999755859376,117.1500015258789,117.26000213623048,20238400.0,0.009885833460988369,117.08599967956543,112.26210014343262,0.15412890495874124,True
2016-09-28,,,,,,,,,,,,,,,,,,,111.3030014038086,118.6999969482422,118.7699966430664,118.08999633789062,118.6500015258789,14794300.0,0.0016877379598498887,117.19299964904785,112.3933000946045,0.15344245883182336,True
2016-09-29,,,,,,,,,,,,,,,,,,,110.4966049194336,117.83999633789062,118.72000122070312,117.33000183105467,118.5,27207500.0,-0.007245161183336624,117.26299934387207,112.51290008544922,0.15607215478465963,True
2016-09-30,,,,,,,,,,,,,,,,,,,111.32177734375,118.72000122070312,119.06999969482422,118.02999877929688,118.1500015258789,25543200.0,0.007467794553295937,117.36199951171875,112.6268000793457,0.15783135762728895,True
2016-10-03,,,,,,,,,,,,,,,,,,,111.16236877441406,118.5500030517578,118.6999969482422,118.08999633789062,118.56999969482422,19216400.0,-0.0014319252627811307,117.43349952697754,112.74870010375976,0.1577760454685673,True
2016-10-04,,,,,,,,,,,,,,,,,,,110.99358367919922,118.37000274658205,119.16000366210938,117.91999816894533,118.9000015258789,21239700.0,-0.0015183492243113772,117.45949974060059,112.8735001373291,0.15653507436506192,True
2016-10-05,,,,,,,,,,,,,,,,,,,111.38742065429688,118.79000091552734,119.16999816894533,118.66999816894533,118.72000122070312,14481300.0,0.003548180782292132,117.50299987792968,113.00640014648438,0.1569677013769866,True
2016-10-06,,,,,,,,,,,,,,,,,,,111.33113861083984,118.7300033569336,118.9800033569336,118.1500015258789,118.63999938964844,11987100.0,-0.0005050724651177729,117.57799987792968,113.12550018310547,0.15527536194299504,True
2016-10-07,,,,,,,,,,,,,,,,,,,111.08732604980467,118.47000122070312,119.01000213623048,117.88999938964844,118.83999633789062,19984200.0,-0.0021898604302135194,117.7875,113.25540016174317,0.12251507683495659,True
2016-10-10,,,,,,,,,,,,,,,,,,,111.7906265258789,119.22000122070312,119.4800033569336,119.02999877929688,119.08000183105467,19687300.0,0.006330716571892214,117.93199996948242,113.38900016784667,0.10838716313373274,True
2016-10-11,,,,,,,,,,,,,,,,,,,110.19654846191406,117.5199966430664,119.13999938964844,117.0,119.12000274658205,27774400.0,-0.01425939070818849,118.04349975585937,113.5111001586914,0.11637054728880433,True
2016-10-12,,,,,,,,,,,,,,,,,,,110.10279083251952,117.41999816894533,117.81999969482422,117.05999755859376,117.62999725341795,14267800.0,-0.000850906032824339,118.12249984741212,113.62060012817383,0.11565300034782323,True
2016-10-13,,,,,,,,,,,,,,,,,,,109.7089614868164,117.0,117.31999969482422,115.94000244140624,116.62000274658205,22821000.0,-0.003576887885324509,118.09049987792969,113.72730010986328,0.10225916726236446,True
2016-10-14,,,,,,,,,,,,,,,,,,,109.84021759033205,117.13999938964844,118.0500030517578,117.06999969482422,117.58000183105467,21313300.0,0.0011965759799010822,118.08299980163574,113.81410011291504,0.1018576587749083,True
2016-10-17,,,,,,,,,,,,,,,,,,,109.54017639160156,116.81999969482422,117.3000030517578,116.66999816894533,117.04000091552734,14182700.0,-0.0027317713547171385,118.0849998474121,113.88990013122559,0.10111065822188564,True
2016-10-18,,,,,,,,,,,,,,,,,,,110.5153579711914,117.86000061035156,118.41000366210938,117.8000030517578,118.20999908447266,19276700.0,0.008902593034105566,118.12799987792968,113.97290016174317,0.10577349610199938,True
2016-10-19,,,,,,,,,,,,,,,,,,,110.50599670410156,117.8499984741211,118.0199966430664,117.63999938964844,117.7699966430664,13702900.0,-8.486455267830983e-05,118.1129997253418,114.0501001739502,0.09971685442200962,True
2016-10-20,,,,,,,,,,,,,,,,,,,110.3747100830078,117.70999908447266,117.97000122070312,117.02999877929688,117.7300033569336,18132200.0,-0.001187945621222708,118.0439998626709,114.12380020141602,0.09508376308850522,True
2016-10-21,,,,,,,,,,,,,,,,,,,110.78727722167967,118.1500015258789,118.22000122070312,117.41000366210938,117.8000030517578,15707800.0,0.003738020939839437,118.03499984741211,114.20180023193359,0.09364823784292194,True
2016-10-24,,,,,,,,,,,,,,,,,,,112.11880493164062,119.56999969482422,119.6500015258789,118.88999938964844,118.91000366210938,19143000.0,0.01201860474486982,118.1465000152588,114.29170021057129,0.09753998623167127,True
2016-10-25,,,,,,,,,,,,,,,,,,,111.7624969482422,119.19000244140624,119.66000366210938,119.01000213623048,119.63999938964844,20341800.0,-0.0031780317336107533,118.18100013732911,114.38300025939941,0.0925807362461292,True
2016-10-26,,,,,,,,,,,,,,,,,,,111.00296783447266,118.37999725341795,119.02999877929688,118.02999877929688,118.41999816894533,20463700.0,-0.006795915524764551,118.1650001525879,114.46220024108887,0.09574555567702188,True
2016-10-27,,,,,,,,,,,,,,,,,,,110.4966049194336,117.83999633789062,118.98999786376952,117.66999816894533,118.88999938964844,19099800.0,-0.004561589187836668,118.1650001525879,114.53880020141601,0.09354453123304667,True
2016-10-28,,,,,,,,,,,,,,,,,,,109.802734375,117.0999984741211,118.11000061035156,116.73999786376952,117.5,35369300.0,-0.006279683356809396,118.0840000152588,114.6061001586914,0.0917312892804875,True
2016-10-31,,,,,,,,,,,,,,,,,,,109.69956970214844,116.98999786376952,117.52999877929688,116.93000030517578,117.52999877929688,18749400.0,-0.0009393732859517279,118.00599975585938,114.67410011291504,0.0916937441574671,True
2016-11-01,,,,,,,,,,,,,,,,,,,108.8744125366211,116.11000061035156,117.20999908447266,115.0999984741211,117.19000244140624,23498700.0,-0.007521987088525917,117.89299964904785,114.74580009460449,0.0948724352297445,True
2016-11-02,,,,,,,,,,,,,,,,,,,108.00238037109376,115.18000030517578,116.3000030517578,114.88999938964844,116.02999877929688,26960100.0,-0.008009648611550069,117.71249961853027,114.81730010986328,0.09646731402571611,True
2016-11-03,,,,,,,,,,,,,,,,,,,106.94277954101562,114.0500030517578,115.37000274658205,113.91999816894533,114.98999786376952,36205200.0,-0.009810707157700937,117.47849960327149,114.87750015258788,0.10072458523383995,True
2016-11-04,,,,,,,,,,,,,,,,,,,106.56774139404295,113.6500015258789,114.54000091552734,113.4499969482422,113.7699966430664,26997500.0,-0.0035072469546306717,117.23749961853028,114.93680015563965,0.10086777263033357,True
2016-11-07,,,,,,,,,,,,,,,,,,,109.0994644165039,116.3499984741211,116.47000122070312,115.3000030517578,115.48999786376952,26591200.0,0.023757121970890527,117.09399948120117,115.01990013122558,0.1337058565498447,True
2016-11-08,,,,,,,,,,,,,,,,,,,109.81210327148438,117.11000061035156,117.63999938964844,115.95999908447266,116.2300033569336,20777900.0,0.006532033916609947,117.07349967956543,115.1261001586914,0.12693609274034826,True
2016-11-09,,,,,,,,,,,,,,,,,,,110.31845092773438,117.6500015258789,117.83999633789062,115.5999984741211,115.73999786376952,70234400.0,0.00461105723433497,117.0849998474121,115.2310001373291,0.128009106898802,True
2016-11-10,,,,,,,,,,,,,,,,,,,108.536865234375,115.75,118.37999725341795,114.1999969482422,118.22000122070312,72825400.0,-0.016149609020285283,117.0224998474121,115.3135001373291,0.1400494111522937,True
2016-11-11,,,,,,,,,,,,,,,,,,,108.58373260498048,115.8000030517578,116.0500030517578,114.83999633789062,115.25,41115200.0,0.0004319918078428131,116.95550003051758,115.39910018920898,0.1399528195807124,True
2016-11-14,,,,,,,,,,,,,,,,,,,107.48666381835938,114.62999725341795,115.94000244140624,114.02999877929688,115.83000183105467,35906000.0,-0.010103676748755341,116.84599990844727,115.4577001953125,0.143876549481882,True
2016-11-15,,,,,,,,,,,,,,,,,,,108.97756958007812,116.22000122070312,116.62000274658205,115.33000183105467,115.5,31796600.0,0.013870749414484074,116.76399993896484,115.57700019836426,0.14934600810628912,True
2016-11-16,,,,,,,,,,,,,,,,,,,109.6245574951172,116.91000366210938,116.98999786376952,115.66999816894533,115.66999816894533,16538100.0,0.005937036948536312,116.71700019836426,115.72390022277833,0.15117137673016495,True
2016-11-17,,,,,,,,,,,,,,,,,,,110.42159271240234,117.76000213623048,117.77999877929688,116.61000061035156,116.8499984741211,20598600.0,0.007270536716240006,116.71950035095215,115.8569002532959,0.15351847195163476,True
2016-11-18,,,,,,,,,,,,,,,,,,,110.00902557373048,117.31999969482422,118.0999984741211,117.20999908447266,117.9000015258789,16428700.0,-0.0037364337077477883,116.67800025939941,115.9670002746582,0.153439559666826,True
